For M5|Adr   475|KD1 E2.244.1      11.0 C  3 123|Rz        1.80038 m   |HD         38.128 m   |Z       102.17457 m   | 
For M5|Adr   476|KD1  E2.245O      11.0 C  3 123|Rz        1.57012 m   |HD         37.730 m   |Z       102.40483 m   | 
For M5|Adr   477|KD1 E2.246.1      11.0 C  3 123|Rz        1.80007 m   |HD         35.934 m   |Z       102.17488 m   | 
For M5|Adr   478|KD1   VE3.25      11.0 C  3 123|Rz        2.52367 m   |HD         30.907 m   |Z       101.45128 m   | 
For M5|Adr   479|KD1  E2.246O      11.0 C  3 123|Rz        1.57103 m   |HD         34.267 m   |Z       102.40392 m   | 
For M5|Adr   480|KD1  E2.247O      11.0 C  3 123|Rz        1.57886 m   |HD         29.464 m   |Z       102.39609 m   | 
For M5|Adr   481|KD1  E2.248O      11.0 C  3 123|Rz        1.60298 m   |HD         25.224 m   |Z       102.37197 m   | 
For M5|Adr   482|KD1  E2.249O      11.0 C  3 123|Rz        1.60949 m   |HD         21.762 m   |Z       102.36546 m   | 
For M5|Adr   483|KD1  E2.250O      11.0 C  3 123|Rz        1.61919 m   |HD         19.741 m   |Z       102.35576 m   | 
For M5|Adr   484|KD1  E2.251O      11.0 C  3 123|Rz        1.62605 m   |HD         19.391 m   |Z       102.34890 m   | 
For M5|Adr   485|KD1  E2.252O      11.0 C  3 123|Rz        1.63990 m   |HD         20.823 m   |Z       102.33505 m   | 
For M5|Adr   486|KD1  E2.253O      11.0 C  3 123|Rz        1.54204 m   |HD         23.684 m   |Z       102.43291 m   | 
For M5|Adr   487|KD1  E2.254O      11.0 C  3 123|Rz        1.67206 m   |HD         27.760 m   |Z       102.30289 m   | 
For M5|Adr   488|KD1  E2.255O      11.0 C  3 123|Rz        1.56189 m   |HD         31.923 m   |Z       102.41306 m   | 
For M5|Adr   489|KD1   E2.256      11.0 C  3 123|Rz        1.93344 m   |HD         36.882 m   |Z       102.04151 m   | 
For M5|Adr   490|KD1   E2.257      11.0 C  3 123|Rz        1.95392 m   |HD         42.032 m   |Z       102.02103 m   | 
For M5|Adr   491|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   492|KD1     MM19      11.0 C  3 123|Rb        1.31266 m   |HD         37.201 m   |                      | 
For M5|Adr   493|KD1     MM20      11.0 C  3 123|Rf        1.56390 m   |HD         37.396 m   |                      | 
For M5|Adr   494|KD1     MM20      11.0 C  3 123|Rf        1.56390 m   |HD         37.405 m   |                      | 
For M5|Adr   495|KD1     MM19      11.0 C  3 123|Rb        1.31277 m   |HD         37.207 m   |                      | 
For M5|Adr   496|KD1     MM20      11.0 C    123|                      |                      |Z       102.25138 m   | 
For M5|Adr   497|TO  Intermediate sight.     123|                      |                      |                      | 
For M5|Adr   498|KD1   E2.258      11.0 C  3 123|Rz        1.79474 m   |HD         36.622 m   |Z       102.02054 m   | 
For M5|Adr   499|KD1   E2.259      11.0 C  3 123|Rz        1.82386 m   |HD         31.730 m   |Z       101.99142 m   | 
For M5|Adr   500|KD1   VE3.24      11.0 C  3 123|Rz        2.47003 m   |HD         47.123 m   |Z       101.34525 m   | 
For M5|Adr   501|KD1  E2.260O      11.0 C  3 123|Rz        1.46247 m   |HD         26.903 m   |Z       102.35281 m   | 
For M5|Adr   502|KD1 E2.260.1      11.0 C  3 123|Rz        1.81391 m   |HD         26.666 m   |Z       102.00137 m   | 
For M5|Adr   503|KD1  E2.261O      11.0 C  3 123|Rz        1.46562 m   |HD         26.453 m   |Z       102.34966 m   | 
For M5|Adr   504|KD1 E2.262.1      11.0 C  3 123|Rz        1.82669 m   |HD         25.103 m   |Z       101.98859 m   | 
For M5|Adr   505|KD1  E2.262O      11.0 C  3 123|Rz        1.59573 m   |HD         23.687 m   |Z       102.21955 m   | 
For M5|Adr   506|KD1  E2.263O      11.0 C  3 123|Rz        1.61139 m   |HD         21.075 m   |Z       102.20389 m   | 
For M5|Adr   507|KD1  E2.264O      11.0 C  3 123|Rz        1.61869 m   |HD         19.918 m   |Z       102.19659 m   | 
For M5|Adr   508|KD1  E2.265O      11.0 C  3 123|Rz        1.63112 m   |HD         20.553 m   |Z       102.18416 m   | 
For M5|Adr   509|KD1  E2.266O      11.0 C  3 123|Rz        1.65384 m   |HD         22.805 m   |Z       102.16144 m   | 
For M5|Adr   510|KD1  E2.267O      11.0 C  3 123|Rz        1.65749 m   |HD         26.395 m   |Z       102.15779 m   | 
For M5|Adr   511|KD1  E2.268O      11.0 C  3 123|Rz        1.66909 m   |HD         30.538 m   |Z       102.14619 m   | 
For M5|Adr   512|KD1   E2.269      11.0 C  3 123|Rz        1.89357 m   |HD         34.998 m   |Z       101.92171 m   | 
For M5|Adr   513|KD1   E2.270      11.0 C  3 123|Rz        1.93107 m   |HD         40.158 m   |Z       101.88421 m   | 
For M5|Adr   514|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   515|KD1     MM20      10.0 C  3 123|Rb        1.11127 m   |HD         38.936 m   |                      | 
For M5|Adr   516|KD1     MM21      10.0 C  3 123|Rf        1.27555 m   |HD         39.261 m   |                      | 
For M5|Adr   517|KD1     MM21      10.0 C  3 123|Rf        1.27562 m   |HD         39.258 m   |                      | 
For M5|Adr   518|KD1     MM20      10.0 C  3 123|Rb        1.11132 m   |HD         38.949 m   |                      | 
For M5|Adr   519|KD1     MM21      10.0 C    123|                      |                      |Z       102.08709 m   | 
For M5|Adr   520|TO  Intermediate sight.     123|                      |                      |                      | 
For M5|Adr   521|KD1  E2.271O      10.0 C  3 123|Rz        1.25506 m   |HD         36.667 m   |Z       102.10761 m   | 
For M5|Adr   522|KD1  E2.272O      10.0 C  3 123|Rz        1.26875 m   |HD         31.323 m   |Z       102.09392 m   | 
For M5|Adr   523|KD1  E2.273O      10.0 C  3 123|Rz        1.27362 m   |HD         25.891 m   |Z       102.08905 m   | 
For M5|Adr   524|KD1   E2.274      10.0 C  3 123|Rz        1.54960 m   |HD         20.923 m   |Z       101.81307 m   | 
For M5|Adr   525|KD1  E2.275O      10.0 C  3 123|Rz        1.30619 m   |HD         16.417 m   |Z       102.05648 m   | 
For M5|Adr   526|KD1  E2.276O      10.0 C  3 123|Rz        1.31711 m   |HD         13.390 m   |Z       102.04556 m   | 
For M5|Adr   527|KD1  2.276.1      10.0 C  3 123|Rz        1.31718 m   |HD         13.892 m   |Z       102.04549 m   | 
For M5|Adr   528|KD1  E2.277O      10.0 C  3 123|Rz        1.31661 m   |HD         14.697 m   |Z       102.04606 m   | 
For M5|Adr   529|KD1 2.278.1O      10.0 C  3 123|Rz        1.32925 m   |HD         13.601 m   |Z       102.03342 m   | 
For M5|Adr   530|KD1  E2.278O      10.0 C  3 123|Rz        1.32724 m   |HD         12.717 m   |Z       102.03543 m   | 
For M5|Adr   531|KD1  E2.279O      10.0 C  3 123|Rz        1.33686 m   |HD         14.733 m   |Z       102.02581 m   | 
For M5|Adr   532|KD1  E2.280O      10.0 C  3 123|Rz        1.34478 m   |HD         18.361 m   |Z       102.01789 m   | 
For M5|Adr   533|KD1  E2.281O      10.0 C  3 123|Rz        1.36667 m   |HD         23.153 m   |Z       101.99600 m   | 
For M5|Adr   534|KD1  E2.282O      10.0 C  3 123|Rz        1.37746 m   |HD         28.328 m   |Z       101.98521 m   | 
For M5|Adr   535|KD1  E2.283O      10.0 C  3 123|Rz        1.38949 m   |HD         33.740 m   |Z       101.97318 m   | 
For M5|Adr   536|KD1  E2.284O      10.0 C  3 123|Rz        1.39918 m   |HD         39.393 m   |Z       101.96349 m   | 
For M5|Adr   537|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   538|KD1     MM21      9.0 C   3 123|Rb        1.16927 m   |HD         30.805 m   |                      | 
For M5|Adr   539|KD1  VE2.296      9.0 C   3 123|Rf        1.40863 m   |HD         30.653 m   |                      | 
For M5|Adr   540|KD1  VE2.296      9.0 C   3 123|Rf        1.40851 m   |HD         30.675 m   |                      | 
For M5|Adr   541|KD1     MM21      9.0 C   3 123|Rb        1.16926 m   |HD         30.807 m   |                      | 
For M5|Adr   542|KD1  VE2.296      9.0 C     123|                      |                      |Z       101.84778 m   | 
For M5|Adr   543|TO  Intermediate sight.     123|                      |                      |                      | 
For M5|Adr   544|KD1  E2.285O      9.0 C   3 123|Rz        1.19192 m   |HD         24.829 m   |Z       102.06443 m   | 
For M5|Adr   545|KD1  E2.286O      9.0 C   3 123|Rz        1.31280 m   |HD         20.137 m   |Z       101.94355 m   | 
For M5|Adr   546|KD1   E2.287      9.0 C   3 123|Rz        1.56872 m   |HD         15.361 m   |Z       101.68763 m   | 
For M5|Adr   547|KD1   E2.288      9.0 C   3 123|Rz        1.59606 m   |HD         10.585 m   |Z       101.66029 m   | 
For M5|Adr   548|KD1  E2.289O      9.0 C   3 123|Rz        1.35818 m   |HD          6.342 m   |Z       101.89817 m   | 
For M5|Adr   549|KD1  E2.290O      9.0 C   3 123|Rz        1.37609 m   |HD          4.362 m   |Z       101.88026 m   | 
For M5|Adr   550|KD1   E2.290      9.0 C   3 123|Rz        1.59615 m   |HD          4.316 m   |Z       101.66020 m   | 
For M5|Adr   551|KD1   E2.291      9.0 C   3 123|Rz        1.62230 m   |HD          6.932 m   |Z       101.63405 m   | 
For M5|Adr   552|KD1  E2.292O      9.0 C   3 123|Rz        1.38279 m   |HD         11.439 m   |Z       101.87356 m   | 
For M5|Adr   553|KD1  E2.293O      9.0 C   3 123|Rz        1.38757 m   |HD         16.048 m   |Z       101.86878 m   | 
For M5|Adr   554|KD1  E2.294O      9.0 C   3 123|Rz        1.39870 m   |HD         20.899 m   |Z       101.85765 m   | 
For M5|Adr   555|KD1  E2.295O      9.0 C   3 123|Rz        1.40827 m   |HD         25.989 m   |Z       101.84808 m   | 
For M5|Adr   556|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   557|KD1  VE2.296      9.0 C   3 123|Rb        0.61257 m   |HD         12.055 m   |                      | 
For M5|Adr   558|KD1 2E1.199A      9.0 C   3 123|Rf        0.75140 m   |HD         11.956 m   |                      | 
For M5|Adr   559|KD1 2E1.199A      9.0 C   3 123|Rf        0.75138 m   |HD         11.963 m   |                      | 
For M5|Adr   560|KD1  VE2.296      9.0 C   3 123|Rb        0.61252 m   |HD         12.057 m   |                      | 
For M5|Adr   561|KD1 2E1.199A      9.0 C     123|                      |                      |Z       101.70894 m   | 
For M5|Adr   562|KD1 2E1.199A                123|Sh        1.70894 m   |dz       -1.70894 m   |Z       100.00000 m   | 
For M5|Adr   563|KD2 2E1.199A       23       123|Db         813.28 m   |Df         814.19 m   |Z       101.70894 m   | 
For M5|Adr   564|TO  End-Line                123|                      |                      |                      | 
